"","Row.names","ENSG00000167196.14","sample_type","patient","project_id","fc"
"4398","TCGA-QK-A6V9-01A-11R-A34R-07","10.0805","Primary Tumor","TCGA-QK-A6V9","TCGA-HNSC","1.71573006191988"
"4399","TCGA-QK-A6VB-01A-12R-A34R-07","10.682","Primary Tumor","TCGA-QK-A6VB","TCGA-HNSC","1.71573006191988"
"4400","TCGA-QK-A6VC-01A-23R-A34R-07","3.8054","Primary Tumor","TCGA-QK-A6VC","TCGA-HNSC","1.71573006191988"
"4401","TCGA-QK-A8Z7-01A-11R-A39I-07","13.4699","Primary Tumor","TCGA-QK-A8Z7","TCGA-HNSC","1.71573006191988"
"4402","TCGA-QK-A8Z8-01A-11R-A39I-07","8.7303","Primary Tumor","TCGA-QK-A8Z8","TCGA-HNSC","1.71573006191988"
"4403","TCGA-QK-A8ZA-01A-11R-A39I-07","11.0465","Primary Tumor","TCGA-QK-A8ZA","TCGA-HNSC","1.71573006191988"
"4404","TCGA-QK-A8ZB-01A-11R-A39I-07","6.5282","Primary Tumor","TCGA-QK-A8ZB","TCGA-HNSC","1.71573006191988"
"4405","TCGA-QK-AA3J-01A-11R-A39I-07","6.6658","Primary Tumor","TCGA-QK-AA3J","TCGA-HNSC","1.71573006191988"
"4406","TCGA-QK-AA3K-01A-11R-A39I-07","12.0747","Primary Tumor","TCGA-QK-AA3K","TCGA-HNSC","1.71573006191988"
"4407","TCGA-RS-A6TO-01A-32R-A34R-07","5.1964","Primary Tumor","TCGA-RS-A6TO","TCGA-HNSC","1.71573006191988"
"4408","TCGA-RS-A6TP-01A-12R-A34R-07","17.6781","Primary Tumor","TCGA-RS-A6TP","TCGA-HNSC","1.71573006191988"
"4409","TCGA-T2-A6WX-01A-12R-A34R-07","12.3204","Primary Tumor","TCGA-T2-A6WX","TCGA-HNSC","1.71573006191988"
"4410","TCGA-T2-A6WZ-01A-21R-A34R-07","4.291","Primary Tumor","TCGA-T2-A6WZ","TCGA-HNSC","1.71573006191988"
"4411","TCGA-T2-A6X0-01A-11R-A34R-07","12.963","Primary Tumor","TCGA-T2-A6X0","TCGA-HNSC","1.71573006191988"
"4412","TCGA-T2-A6X2-01A-12R-A34R-07","8.5517","Primary Tumor","TCGA-T2-A6X2","TCGA-HNSC","1.71573006191988"
"4413","TCGA-T3-A92M-01A-31R-A39I-07","5.8771","Primary Tumor","TCGA-T3-A92M","TCGA-HNSC","1.71573006191988"
"4414","TCGA-T3-A92N-01A-11R-A39I-07","7.3781","Primary Tumor","TCGA-T3-A92N","TCGA-HNSC","1.71573006191988"
"4415","TCGA-TN-A7HI-01A-11R-A34R-07","3.3788","Primary Tumor","TCGA-TN-A7HI","TCGA-HNSC","1.71573006191988"
"4416","TCGA-TN-A7HJ-01A-12R-A34R-07","6.2803","Primary Tumor","TCGA-TN-A7HJ","TCGA-HNSC","1.71573006191988"
"4417","TCGA-TN-A7HL-01A-11R-A34R-07","8.4076","Primary Tumor","TCGA-TN-A7HL","TCGA-HNSC","1.71573006191988"
"4418","TCGA-UF-A718-01A-22R-A34R-07","3.6164","Primary Tumor","TCGA-UF-A718","TCGA-HNSC","1.71573006191988"
"4419","TCGA-UF-A719-01A-12R-A34R-07","7.1536","Primary Tumor","TCGA-UF-A719","TCGA-HNSC","1.71573006191988"
"4420","TCGA-UF-A71A-01A-22R-A34R-07","7.6052","Primary Tumor","TCGA-UF-A71A","TCGA-HNSC","1.71573006191988"
"4421","TCGA-UF-A71B-01A-12R-A34R-07","6.4407","Primary Tumor","TCGA-UF-A71B","TCGA-HNSC","1.71573006191988"
"4422","TCGA-UF-A71D-01A-12R-A34R-07","8.8024","Primary Tumor","TCGA-UF-A71D","TCGA-HNSC","1.71573006191988"
"4423","TCGA-UF-A71E-01A-31R-A34R-07","6.8381","Primary Tumor","TCGA-UF-A71E","TCGA-HNSC","1.71573006191988"
"4424","TCGA-UF-A7J9-01A-12R-A34R-07","6.5919","Primary Tumor","TCGA-UF-A7J9","TCGA-HNSC","1.71573006191988"
"4425","TCGA-UF-A7JA-01A-12R-A34R-07","8.4171","Primary Tumor","TCGA-UF-A7JA","TCGA-HNSC","1.71573006191988"
"4426","TCGA-UF-A7JC-01A-21R-A34R-07","8.6571","Primary Tumor","TCGA-UF-A7JC","TCGA-HNSC","1.71573006191988"
"4427","TCGA-UF-A7JD-01A-11R-A34R-07","7.0346","Primary Tumor","TCGA-UF-A7JD","TCGA-HNSC","1.71573006191988"
"4428","TCGA-UF-A7JF-01A-11R-A34R-07","6.0826","Primary Tumor","TCGA-UF-A7JF","TCGA-HNSC","1.71573006191988"
"4429","TCGA-UF-A7JH-01A-21R-A34R-07","5.859","Primary Tumor","TCGA-UF-A7JH","TCGA-HNSC","1.71573006191988"
"4430","TCGA-UF-A7JJ-01A-11R-A34R-07","4.4161","Primary Tumor","TCGA-UF-A7JJ","TCGA-HNSC","1.71573006191988"
"4431","TCGA-UF-A7JK-01A-11R-A34R-07","12.8634","Primary Tumor","TCGA-UF-A7JK","TCGA-HNSC","1.71573006191988"
"4432","TCGA-UF-A7JO-01A-11R-A34R-07","4.7656","Primary Tumor","TCGA-UF-A7JO","TCGA-HNSC","1.71573006191988"
"4433","TCGA-UF-A7JS-01A-11R-A34R-07","2.2447","Primary Tumor","TCGA-UF-A7JS","TCGA-HNSC","1.71573006191988"
"4434","TCGA-UF-A7JT-01A-11R-A34R-07","12.047","Primary Tumor","TCGA-UF-A7JT","TCGA-HNSC","1.71573006191988"
"4435","TCGA-UF-A7JV-01A-11R-A34R-07","14.9371","Primary Tumor","TCGA-UF-A7JV","TCGA-HNSC","1.71573006191988"
"4436","TCGA-UP-A6WW-01A-12R-A34R-07","9.1519","Primary Tumor","TCGA-UP-A6WW","TCGA-HNSC","1.71573006191988"
"4437","TCGA-WA-A7GZ-01A-11R-A34R-07","11.1658","Primary Tumor","TCGA-WA-A7GZ","TCGA-HNSC","1.71573006191988"
"4438","TCGA-WA-A7GZ-11A-11R-A34R-07","3.4609","Solid Tissue Normal","TCGA-WA-A7GZ","TCGA-HNSC","1.71573006191988"
"4439","TCGA-WA-A7H4-01A-21R-A34R-07","6.9662","Primary Tumor","TCGA-WA-A7H4","TCGA-HNSC","1.71573006191988"
"4441","TCGA-2V-A95S-01A-11R-A37K-07","10.8487","Primary Tumor","TCGA-2V-A95S","TCGA-LIHC","1.77079134332873"
"4442","TCGA-2Y-A9GS-01A-12R-A38B-07","12.6705","Primary Tumor","TCGA-2Y-A9GS","TCGA-LIHC","1.77079134332873"
"4443","TCGA-2Y-A9GT-01A-11R-A38B-07","3.8863","Primary Tumor","TCGA-2Y-A9GT","TCGA-LIHC","1.77079134332873"
"4444","TCGA-2Y-A9GU-01A-11R-A38B-07","5.4807","Primary Tumor","TCGA-2Y-A9GU","TCGA-LIHC","1.77079134332873"
"4445","TCGA-2Y-A9GV-01A-11R-A38B-07","6.1984","Primary Tumor","TCGA-2Y-A9GV","TCGA-LIHC","1.77079134332873"
"4446","TCGA-2Y-A9GW-01A-11R-A38B-07","4.0368","Primary Tumor","TCGA-2Y-A9GW","TCGA-LIHC","1.77079134332873"
"4447","TCGA-2Y-A9GX-01A-11R-A38B-07","8.3809","Primary Tumor","TCGA-2Y-A9GX","TCGA-LIHC","1.77079134332873"
"4448","TCGA-2Y-A9GY-01A-11R-A38B-07","8.009","Primary Tumor","TCGA-2Y-A9GY","TCGA-LIHC","1.77079134332873"
"4449","TCGA-2Y-A9GZ-01A-11R-A39D-07","8.1118","Primary Tumor","TCGA-2Y-A9GZ","TCGA-LIHC","1.77079134332873"
"4450","TCGA-2Y-A9H0-01A-11R-A38B-07","8.3196","Primary Tumor","TCGA-2Y-A9H0","TCGA-LIHC","1.77079134332873"
"4451","TCGA-2Y-A9H1-01A-11R-A38B-07","3.6258","Primary Tumor","TCGA-2Y-A9H1","TCGA-LIHC","1.77079134332873"
"4452","TCGA-2Y-A9H2-01A-12R-A38B-07","8.9649","Primary Tumor","TCGA-2Y-A9H2","TCGA-LIHC","1.77079134332873"
"4453","TCGA-2Y-A9H3-01A-11R-A38B-07","3.664","Primary Tumor","TCGA-2Y-A9H3","TCGA-LIHC","1.77079134332873"
"4454","TCGA-2Y-A9H4-01A-11R-A38B-07","6.1533","Primary Tumor","TCGA-2Y-A9H4","TCGA-LIHC","1.77079134332873"
"4455","TCGA-2Y-A9H5-01A-11R-A38B-07","10.1875","Primary Tumor","TCGA-2Y-A9H5","TCGA-LIHC","1.77079134332873"
"4456","TCGA-2Y-A9H6-01A-11R-A39D-07","5.602","Primary Tumor","TCGA-2Y-A9H6","TCGA-LIHC","1.77079134332873"
"4457","TCGA-2Y-A9H7-01A-11R-A39D-07","10.3741","Primary Tumor","TCGA-2Y-A9H7","TCGA-LIHC","1.77079134332873"
"4458","TCGA-2Y-A9H8-01A-11R-A39D-07","3.6394","Primary Tumor","TCGA-2Y-A9H8","TCGA-LIHC","1.77079134332873"
"4459","TCGA-2Y-A9H9-01A-21R-A39D-07","5.6088","Primary Tumor","TCGA-2Y-A9H9","TCGA-LIHC","1.77079134332873"
"4460","TCGA-2Y-A9HA-01A-11R-A39D-07","7.3002","Primary Tumor","TCGA-2Y-A9HA","TCGA-LIHC","1.77079134332873"
"4461","TCGA-2Y-A9HB-01A-11R-A39D-07","8.6659","Primary Tumor","TCGA-2Y-A9HB","TCGA-LIHC","1.77079134332873"
"4462","TCGA-3K-AAZ8-01A-12R-A39D-07","3.1722","Primary Tumor","TCGA-3K-AAZ8","TCGA-LIHC","1.77079134332873"
"4463","TCGA-4R-AA8I-01A-11R-A38B-07","4.4406","Primary Tumor","TCGA-4R-AA8I","TCGA-LIHC","1.77079134332873"
"4464","TCGA-5C-A9VG-01A-11R-A37K-07","13.5338","Primary Tumor","TCGA-5C-A9VG","TCGA-LIHC","1.77079134332873"
"4465","TCGA-5C-A9VH-01A-11R-A37K-07","6.0126","Primary Tumor","TCGA-5C-A9VH","TCGA-LIHC","1.77079134332873"
"4466","TCGA-5C-AAPD-01A-21R-A39D-07","2.6048","Primary Tumor","TCGA-5C-AAPD","TCGA-LIHC","1.77079134332873"
"4467","TCGA-5R-AA1C-01A-11R-A41C-07","12.7753","Primary Tumor","TCGA-5R-AA1C","TCGA-LIHC","1.77079134332873"
"4468","TCGA-5R-AA1D-01A-11R-A38B-07","7.5084","Primary Tumor","TCGA-5R-AA1D","TCGA-LIHC","1.77079134332873"
"4469","TCGA-5R-AAAM-01A-12R-A41C-07","4.5172","Primary Tumor","TCGA-5R-AAAM","TCGA-LIHC","1.77079134332873"
"4470","TCGA-BC-A10Q-01A-11R-A131-07","14.3737","Primary Tumor","TCGA-BC-A10Q","TCGA-LIHC","1.77079134332873"
"4471","TCGA-BC-A10Q-11A-11R-A131-07","3.2872","Solid Tissue Normal","TCGA-BC-A10Q","TCGA-LIHC","1.77079134332873"
"4472","TCGA-BC-A10R-01A-11R-A131-07","3.5325","Primary Tumor","TCGA-BC-A10R","TCGA-LIHC","1.77079134332873"
"4473","TCGA-BC-A10R-11A-11R-A131-07","2.9455","Solid Tissue Normal","TCGA-BC-A10R","TCGA-LIHC","1.77079134332873"
"4474","TCGA-BC-A10S-01A-22R-A131-07","4.429","Primary Tumor","TCGA-BC-A10S","TCGA-LIHC","1.77079134332873"
"4475","TCGA-BC-A10T-01A-11R-A131-07","6.3857","Primary Tumor","TCGA-BC-A10T","TCGA-LIHC","1.77079134332873"
"4476","TCGA-BC-A10T-11A-11R-A131-07","3.4135","Solid Tissue Normal","TCGA-BC-A10T","TCGA-LIHC","1.77079134332873"
"4477","TCGA-BC-A10U-01A-11R-A131-07","7.2476","Primary Tumor","TCGA-BC-A10U","TCGA-LIHC","1.77079134332873"
"4478","TCGA-BC-A10U-11A-11R-A131-07","2.978","Solid Tissue Normal","TCGA-BC-A10U","TCGA-LIHC","1.77079134332873"
"4479","TCGA-BC-A10W-01A-11R-A131-07","16.022","Primary Tumor","TCGA-BC-A10W","TCGA-LIHC","1.77079134332873"
"4480","TCGA-BC-A10W-11A-11R-A131-07","3.6674","Solid Tissue Normal","TCGA-BC-A10W","TCGA-LIHC","1.77079134332873"
"4481","TCGA-BC-A10X-01A-11R-A131-07","6.2737","Primary Tumor","TCGA-BC-A10X","TCGA-LIHC","1.77079134332873"
"4482","TCGA-BC-A10X-11A-11R-A131-07","4.6202","Solid Tissue Normal","TCGA-BC-A10X","TCGA-LIHC","1.77079134332873"
"4483","TCGA-BC-A10Y-01A-11R-A131-07","8.598","Primary Tumor","TCGA-BC-A10Y","TCGA-LIHC","1.77079134332873"
"4484","TCGA-BC-A10Y-11A-11R-A131-07","4.3189","Solid Tissue Normal","TCGA-BC-A10Y","TCGA-LIHC","1.77079134332873"
"4485","TCGA-BC-A10Z-01A-11R-A131-07","7.2368","Primary Tumor","TCGA-BC-A10Z","TCGA-LIHC","1.77079134332873"
"4486","TCGA-BC-A10Z-11A-11R-A131-07","3.9021","Solid Tissue Normal","TCGA-BC-A10Z","TCGA-LIHC","1.77079134332873"
"4487","TCGA-BC-A110-01A-11R-A131-07","3.1235","Primary Tumor","TCGA-BC-A110","TCGA-LIHC","1.77079134332873"
"4488","TCGA-BC-A110-11A-11R-A131-07","3.221","Solid Tissue Normal","TCGA-BC-A110","TCGA-LIHC","1.77079134332873"
"4489","TCGA-BC-A112-01A-11R-A131-07","8.4494","Primary Tumor","TCGA-BC-A112","TCGA-LIHC","1.77079134332873"
"4490","TCGA-BC-A216-01A-11R-A155-07","11.5413","Primary Tumor","TCGA-BC-A216","TCGA-LIHC","1.77079134332873"
"4491","TCGA-BC-A216-11A-11R-A155-07","2.7862","Solid Tissue Normal","TCGA-BC-A216","TCGA-LIHC","1.77079134332873"
"4492","TCGA-BC-A217-01A-11R-A155-07","6.7749","Primary Tumor","TCGA-BC-A217","TCGA-LIHC","1.77079134332873"
"4493","TCGA-BC-A3KF-01A-11R-A213-07","14.335","Primary Tumor","TCGA-BC-A3KF","TCGA-LIHC","1.77079134332873"
"4494","TCGA-BC-A3KG-01A-11R-A213-07","20.715","Primary Tumor","TCGA-BC-A3KG","TCGA-LIHC","1.77079134332873"
"4495","TCGA-BC-A5W4-01A-11R-A28V-07","5.9517","Primary Tumor","TCGA-BC-A5W4","TCGA-LIHC","1.77079134332873"
"4496","TCGA-BC-A69H-01A-11R-A311-07","5.0383","Primary Tumor","TCGA-BC-A69H","TCGA-LIHC","1.77079134332873"
"4497","TCGA-BC-A69I-01A-11R-A311-07","3.6907","Primary Tumor","TCGA-BC-A69I","TCGA-LIHC","1.77079134332873"
"4498","TCGA-BC-A8YO-01A-11R-A37K-07","11.0934","Primary Tumor","TCGA-BC-A8YO","TCGA-LIHC","1.77079134332873"
"4499","TCGA-BD-A2L6-01A-11R-A213-07","6.5024","Primary Tumor","TCGA-BD-A2L6","TCGA-LIHC","1.77079134332873"
"4500","TCGA-BD-A2L6-11A-21R-A213-07","3.4997","Solid Tissue Normal","TCGA-BD-A2L6","TCGA-LIHC","1.77079134332873"
"4501","TCGA-BD-A3EP-01A-11R-A22L-07","5.8149","Primary Tumor","TCGA-BD-A3EP","TCGA-LIHC","1.77079134332873"
"4502","TCGA-BD-A3EP-11A-12R-A22L-07","5.0127","Solid Tissue Normal","TCGA-BD-A3EP","TCGA-LIHC","1.77079134332873"
"4503","TCGA-BD-A3ER-01A-11R-A213-07","4.8697","Primary Tumor","TCGA-BD-A3ER","TCGA-LIHC","1.77079134332873"
"4504","TCGA-BW-A5NO-01A-11R-A27V-07","9.0517","Primary Tumor","TCGA-BW-A5NO","TCGA-LIHC","1.77079134332873"
"4505","TCGA-BW-A5NP-01A-11R-A27V-07","15.0784","Primary Tumor","TCGA-BW-A5NP","TCGA-LIHC","1.77079134332873"
"4506","TCGA-BW-A5NQ-01A-11R-A27V-07","10.8034","Primary Tumor","TCGA-BW-A5NQ","TCGA-LIHC","1.77079134332873"
"4507","TCGA-CC-5258-01A-01R-A131-07","13.7375","Primary Tumor","TCGA-CC-5258","TCGA-LIHC","1.77079134332873"
"4508","TCGA-CC-5259-01A-31R-A213-07","2.5306","Primary Tumor","TCGA-CC-5259","TCGA-LIHC","1.77079134332873"
"4509","TCGA-CC-5260-01A-01R-A131-07","13.1986","Primary Tumor","TCGA-CC-5260","TCGA-LIHC","1.77079134332873"
"4510","TCGA-CC-5261-01A-01R-A131-07","14.0739","Primary Tumor","TCGA-CC-5261","TCGA-LIHC","1.77079134332873"
"4511","TCGA-CC-5262-01A-01R-A131-07","10.4353","Primary Tumor","TCGA-CC-5262","TCGA-LIHC","1.77079134332873"
"4512","TCGA-CC-5263-01A-01R-A131-07","14.7615","Primary Tumor","TCGA-CC-5263","TCGA-LIHC","1.77079134332873"
"4513","TCGA-CC-5264-01A-01R-A131-07","6.964","Primary Tumor","TCGA-CC-5264","TCGA-LIHC","1.77079134332873"
"4514","TCGA-CC-A123-01A-11R-A131-07","4.0843","Primary Tumor","TCGA-CC-A123","TCGA-LIHC","1.77079134332873"
"4515","TCGA-CC-A1HT-01A-11R-A131-07","12.012","Primary Tumor","TCGA-CC-A1HT","TCGA-LIHC","1.77079134332873"
"4516","TCGA-CC-A3M9-01A-11R-A213-07","7.4959","Primary Tumor","TCGA-CC-A3M9","TCGA-LIHC","1.77079134332873"
"4517","TCGA-CC-A3MA-01A-11R-A213-07","4.4289","Primary Tumor","TCGA-CC-A3MA","TCGA-LIHC","1.77079134332873"
"4518","TCGA-CC-A3MB-01A-11R-A213-07","13.6846","Primary Tumor","TCGA-CC-A3MB","TCGA-LIHC","1.77079134332873"
"4519","TCGA-CC-A3MC-01A-11R-A22L-07","6.5267","Primary Tumor","TCGA-CC-A3MC","TCGA-LIHC","1.77079134332873"
"4520","TCGA-CC-A5UC-01A-11R-A28V-07","6.2696","Primary Tumor","TCGA-CC-A5UC","TCGA-LIHC","1.77079134332873"
"4521","TCGA-CC-A5UD-01A-11R-A28V-07","4.2651","Primary Tumor","TCGA-CC-A5UD","TCGA-LIHC","1.77079134332873"
"4522","TCGA-CC-A5UE-01A-11R-A28V-07","9.7578","Primary Tumor","TCGA-CC-A5UE","TCGA-LIHC","1.77079134332873"
"4523","TCGA-CC-A7IE-01A-21R-A38B-07","6.3762","Primary Tumor","TCGA-CC-A7IE","TCGA-LIHC","1.77079134332873"
"4524","TCGA-CC-A7IF-01A-11R-A33J-07","9.5854","Primary Tumor","TCGA-CC-A7IF","TCGA-LIHC","1.77079134332873"
"4525","TCGA-CC-A7IG-01A-11R-A33J-07","7.223","Primary Tumor","TCGA-CC-A7IG","TCGA-LIHC","1.77079134332873"
"4526","TCGA-CC-A7IH-01A-11R-A33J-07","5.3233","Primary Tumor","TCGA-CC-A7IH","TCGA-LIHC","1.77079134332873"
"4527","TCGA-CC-A7II-01A-11R-A33J-07","10.0273","Primary Tumor","TCGA-CC-A7II","TCGA-LIHC","1.77079134332873"
"4528","TCGA-CC-A7IJ-01A-11R-A33R-07","6.7665","Primary Tumor","TCGA-CC-A7IJ","TCGA-LIHC","1.77079134332873"
"4529","TCGA-CC-A7IK-01A-12R-A33R-07","4.2802","Primary Tumor","TCGA-CC-A7IK","TCGA-LIHC","1.77079134332873"
"4530","TCGA-CC-A7IL-01A-11R-A33R-07","4.9062","Primary Tumor","TCGA-CC-A7IL","TCGA-LIHC","1.77079134332873"
"4531","TCGA-CC-A8HS-01A-11R-A36F-07","9.0524","Primary Tumor","TCGA-CC-A8HS","TCGA-LIHC","1.77079134332873"
"4532","TCGA-CC-A8HT-01A-11R-A36F-07","8.9421","Primary Tumor","TCGA-CC-A8HT","TCGA-LIHC","1.77079134332873"
"4533","TCGA-CC-A8HU-01A-11R-A36F-07","8.6797","Primary Tumor","TCGA-CC-A8HU","TCGA-LIHC","1.77079134332873"
"4534","TCGA-CC-A8HV-01A-11R-A36F-07","5.0448","Primary Tumor","TCGA-CC-A8HV","TCGA-LIHC","1.77079134332873"
"4535","TCGA-CC-A9FS-01A-11R-A37K-07","7.3488","Primary Tumor","TCGA-CC-A9FS","TCGA-LIHC","1.77079134332873"
"4536","TCGA-CC-A9FU-01A-11R-A37K-07","8.7216","Primary Tumor","TCGA-CC-A9FU","TCGA-LIHC","1.77079134332873"
"4537","TCGA-CC-A9FV-01A-11R-A37K-07","4.1561","Primary Tumor","TCGA-CC-A9FV","TCGA-LIHC","1.77079134332873"
"4538","TCGA-CC-A9FW-01A-11R-A37K-07","10.7438","Primary Tumor","TCGA-CC-A9FW","TCGA-LIHC","1.77079134332873"
"4539","TCGA-DD-A113-01A-11R-A131-07","9.0352","Primary Tumor","TCGA-DD-A113","TCGA-LIHC","1.77079134332873"
"4540","TCGA-DD-A113-11A-12R-A131-07","3.6601","Solid Tissue Normal","TCGA-DD-A113","TCGA-LIHC","1.77079134332873"
"4541","TCGA-DD-A114-01A-11R-A131-07","6.1015","Primary Tumor","TCGA-DD-A114","TCGA-LIHC","1.77079134332873"
"4542","TCGA-DD-A114-11A-12R-A131-07","5.0781","Solid Tissue Normal","TCGA-DD-A114","TCGA-LIHC","1.77079134332873"
"4543","TCGA-DD-A115-01A-11R-A131-07","5.3623","Primary Tumor","TCGA-DD-A115","TCGA-LIHC","1.77079134332873"
"4544","TCGA-DD-A116-01A-11R-A131-07","6.8743","Primary Tumor","TCGA-DD-A116","TCGA-LIHC","1.77079134332873"
"4545","TCGA-DD-A116-11A-12R-A26B-07","4.2162","Solid Tissue Normal","TCGA-DD-A116","TCGA-LIHC","1.77079134332873"
"4546","TCGA-DD-A118-01A-11R-A131-07","8.4917","Primary Tumor","TCGA-DD-A118","TCGA-LIHC","1.77079134332873"
"4547","TCGA-DD-A118-11A-11R-A131-07","4.7726","Solid Tissue Normal","TCGA-DD-A118","TCGA-LIHC","1.77079134332873"
"4548","TCGA-DD-A119-01A-11R-A131-07","5.8964","Primary Tumor","TCGA-DD-A119","TCGA-LIHC","1.77079134332873"
"4549","TCGA-DD-A119-11A-11R-A131-07","3.8496","Solid Tissue Normal","TCGA-DD-A119","TCGA-LIHC","1.77079134332873"
"4550","TCGA-DD-A11A-01A-11R-A131-07","6.4999","Primary Tumor","TCGA-DD-A11A","TCGA-LIHC","1.77079134332873"
"4551","TCGA-DD-A11A-11A-11R-A131-07","2.8367","Solid Tissue Normal","TCGA-DD-A11A","TCGA-LIHC","1.77079134332873"
"4552","TCGA-DD-A11B-01A-11R-A131-07","7.253","Primary Tumor","TCGA-DD-A11B","TCGA-LIHC","1.77079134332873"
"4553","TCGA-DD-A11B-11A-11R-A131-07","3.6513","Solid Tissue Normal","TCGA-DD-A11B","TCGA-LIHC","1.77079134332873"
"4554","TCGA-DD-A11C-01A-11R-A131-07","12.7256","Primary Tumor","TCGA-DD-A11C","TCGA-LIHC","1.77079134332873"
"4555","TCGA-DD-A11C-11A-11R-A131-07","4.769","Solid Tissue Normal","TCGA-DD-A11C","TCGA-LIHC","1.77079134332873"
"4556","TCGA-DD-A11D-01A-11R-A131-07","5.3552","Primary Tumor","TCGA-DD-A11D","TCGA-LIHC","1.77079134332873"
"4557","TCGA-DD-A11D-11A-12R-A131-07","4.8695","Solid Tissue Normal","TCGA-DD-A11D","TCGA-LIHC","1.77079134332873"
"4558","TCGA-DD-A1EA-01A-11R-A131-07","3.8258","Primary Tumor","TCGA-DD-A1EA","TCGA-LIHC","1.77079134332873"
"4559","TCGA-DD-A1EB-01A-11R-A131-07","3.3568","Primary Tumor","TCGA-DD-A1EB","TCGA-LIHC","1.77079134332873"
"4560","TCGA-DD-A1EB-11A-11R-A131-07","6.178","Solid Tissue Normal","TCGA-DD-A1EB","TCGA-LIHC","1.77079134332873"
"4561","TCGA-DD-A1EC-01A-21R-A131-07","6.618","Primary Tumor","TCGA-DD-A1EC","TCGA-LIHC","1.77079134332873"
"4562","TCGA-DD-A1EC-11A-11R-A131-07","3.6515","Solid Tissue Normal","TCGA-DD-A1EC","TCGA-LIHC","1.77079134332873"
"4563","TCGA-DD-A1ED-01A-11R-A155-07","3.8553","Primary Tumor","TCGA-DD-A1ED","TCGA-LIHC","1.77079134332873"
"4564","TCGA-DD-A1EE-01A-11R-A131-07","8.5655","Primary Tumor","TCGA-DD-A1EE","TCGA-LIHC","1.77079134332873"
"4565","TCGA-DD-A1EE-11A-11R-A131-07","4.1249","Solid Tissue Normal","TCGA-DD-A1EE","TCGA-LIHC","1.77079134332873"
"4566","TCGA-DD-A1EF-01A-11R-A131-07","10.4982","Primary Tumor","TCGA-DD-A1EF","TCGA-LIHC","1.77079134332873"
"4567","TCGA-DD-A1EG-01A-11R-A213-07","5.5501","Primary Tumor","TCGA-DD-A1EG","TCGA-LIHC","1.77079134332873"
"4568","TCGA-DD-A1EG-11A-11R-A213-07","2.936","Solid Tissue Normal","TCGA-DD-A1EG","TCGA-LIHC","1.77079134332873"
"4569","TCGA-DD-A1EH-01A-11R-A131-07","9.1626","Primary Tumor","TCGA-DD-A1EH","TCGA-LIHC","1.77079134332873"
"4570","TCGA-DD-A1EH-11A-11R-A131-07","3.0522","Solid Tissue Normal","TCGA-DD-A1EH","TCGA-LIHC","1.77079134332873"
"4571","TCGA-DD-A1EI-01A-11R-A131-07","11.4453","Primary Tumor","TCGA-DD-A1EI","TCGA-LIHC","1.77079134332873"
"4572","TCGA-DD-A1EI-11A-11R-A131-07","5.0699","Solid Tissue Normal","TCGA-DD-A1EI","TCGA-LIHC","1.77079134332873"
"4573","TCGA-DD-A1EJ-01A-11R-A155-07","14.3687","Primary Tumor","TCGA-DD-A1EJ","TCGA-LIHC","1.77079134332873"
"4574","TCGA-DD-A1EJ-11A-11R-A155-07","4.0926","Solid Tissue Normal","TCGA-DD-A1EJ","TCGA-LIHC","1.77079134332873"
"4575","TCGA-DD-A1EK-01A-11R-A213-07","6.764","Primary Tumor","TCGA-DD-A1EK","TCGA-LIHC","1.77079134332873"
"4576","TCGA-DD-A1EL-01A-11R-A155-07","4.5221","Primary Tumor","TCGA-DD-A1EL","TCGA-LIHC","1.77079134332873"
"4577","TCGA-DD-A1EL-11A-11R-A155-07","6.0191","Solid Tissue Normal","TCGA-DD-A1EL","TCGA-LIHC","1.77079134332873"
"4578","TCGA-DD-A39V-01A-11R-A213-07","5.5062","Primary Tumor","TCGA-DD-A39V","TCGA-LIHC","1.77079134332873"
"4579","TCGA-DD-A39V-11A-11R-A213-07","3.4998","Solid Tissue Normal","TCGA-DD-A39V","TCGA-LIHC","1.77079134332873"
"4580","TCGA-DD-A39W-01A-11R-A213-07","8.7228","Primary Tumor","TCGA-DD-A39W","TCGA-LIHC","1.77079134332873"
"4581","TCGA-DD-A39W-11A-11R-A213-07","3.5897","Solid Tissue Normal","TCGA-DD-A39W","TCGA-LIHC","1.77079134332873"
"4582","TCGA-DD-A39X-01A-11R-A213-07","8.1445","Primary Tumor","TCGA-DD-A39X","TCGA-LIHC","1.77079134332873"
"4583","TCGA-DD-A39X-11A-11R-A213-07","3.8083","Solid Tissue Normal","TCGA-DD-A39X","TCGA-LIHC","1.77079134332873"
"4584","TCGA-DD-A39Y-01A-11R-A213-07","9.736","Primary Tumor","TCGA-DD-A39Y","TCGA-LIHC","1.77079134332873"
"4585","TCGA-DD-A39Z-01A-11R-A213-07","6.4948","Primary Tumor","TCGA-DD-A39Z","TCGA-LIHC","1.77079134332873"
"4586","TCGA-DD-A39Z-11A-21R-A213-07","3.2032","Solid Tissue Normal","TCGA-DD-A39Z","TCGA-LIHC","1.77079134332873"
"4587","TCGA-DD-A3A1-01A-11R-A213-07","7.1466","Primary Tumor","TCGA-DD-A3A1","TCGA-LIHC","1.77079134332873"
"4588","TCGA-DD-A3A1-11A-11R-A213-07","2.6137","Solid Tissue Normal","TCGA-DD-A3A1","TCGA-LIHC","1.77079134332873"
